Key,Date,Time_s,pH,Temp_C,Setpoint_pH,Volume_mL,Rate_mL_h,Mass_of_NaHCO3_g,Mass_of_Na2CO3_in_titrant_g,Mass_of_CaCl2_in_titrant_g,Mass_of_Seed_g,sol_mass,Designation,Raw_data
20191017,Thu Oct 17 09:59:56 2019,13.478271961212158,8.116,21.5,8.116, 0.01613,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:00:18,CH1,PH,ABCDE1234,ATC1,M100,8.116,pH,-64.9,mV,21.5,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:00:21 2019,40.08588743209839,8.112,21.5,8.116, 0.01843,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:00:43,CH1,PH,ABCDE1234,ATC1,M100,8.112,pH,-64.7,mV,21.5,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:00:51 2019,68.42528080940247,8.113,21.4,8.116, 0.02073,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:01:13,CH1,PH,ABCDE1234,ATC1,M100,8.113,pH,-64.7,mV,21.4,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:01:21 2019,100.09716987609863,8.113,21.4,8.116, 0.02189,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:01:43,CH1,PH,ABCDE1234,ATC1,M100,8.113,pH,-64.7,mV,21.4,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:01:51 2019,128.4779236316681,8.113,21.4,8.116, 0.02419,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:02:13,CH1,PH,ABCDE1234,ATC1,M100,8.113,pH,-64.7,mV,21.4,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:02:21 2019,160.02798795700073,8.113,21.4,8.116, 0.02649,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:02:43,CH1,PH,ABCDE1234,ATC1,M100,8.113,pH,-64.7,mV,21.4,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:02:51 2019,188.523752450943,8.113,21.4,8.116, 0.02880,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:03:13,CH1,PH,ABCDE1234,ATC1,M100,8.113,pH,-64.7,mV,21.4,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:03:21 2019,220.05141949653625,8.113,21.4,8.116, 0.03110,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:03:43,CH1,PH,ABCDE1234,ATC1,M100,8.113,pH,-64.7,mV,21.4,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:03:51 2019,248.43052983283997,8.111,21.4,8.116, 0.03225,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:04:13,CH1,PH,ABCDE1234,ATC1,M100,8.111,pH,-64.6,mV,21.4,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:04:21 2019,280.1255135536194,8.113,21.4,8.116, 0.03456,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:04:43,CH1,PH,ABCDE1234,ATC1,M100,8.113,pH,-64.7,mV,21.4,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:04:51 2019,308.4446392059326,8.111,21.3,8.116, 0.03686,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:05:13,CH1,PH,ABCDE1234,ATC1,M100,8.111,pH,-64.6,mV,21.3,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:05:21 2019,340.09157061576843,8.111,21.3,8.116, 0.03916,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:05:43,CH1,PH,ABCDE1234,ATC1,M100,8.111,pH,-64.6,mV,21.3,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:05:51 2019,368.4814040660858,8.111,21.3,8.116, 0.04147,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:06:13,CH1,PH,ABCDE1234,ATC1,M100,8.111,pH,-64.6,mV,21.3,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:06:21 2019,400.005672454834,8.111,21.3,8.116, 0.04377,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:06:43,CH1,PH,ABCDE1234,ATC1,M100,8.111,pH,-64.6,mV,21.3,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:06:51 2019,428.5349929332733,8.111,21.3,8.116, 0.04492,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:07:13,CH1,PH,ABCDE1234,ATC1,M100,8.111,pH,-64.6,mV,21.3,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:07:21 2019,460.0005052089691,8.111,21.3,8.116, 0.04723,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:07:43,CH1,PH,ABCDE1234,ATC1,M100,8.111,pH,-64.6,mV,21.3,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:07:51 2019,488.4694969654083,8.111,21.3,8.116, 0.04953,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:08:13,CH1,PH,ABCDE1234,ATC1,M100,8.111,pH,-64.6,mV,21.3,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:08:21 2019,520.057368516922,8.111,21.3,8.116, 0.05184,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:08:43,CH1,PH,ABCDE1234,ATC1,M100,8.111,pH,-64.6,mV,21.3,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:08:51 2019,548.5148305892944,8.111,21.3,8.116, 0.05414,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:09:13,CH1,PH,ABCDE1234,ATC1,M100,8.111,pH,-64.6,mV,21.3,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:09:21 2019,580.0168704986572,8.111,21.3,8.116, 0.05529,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:09:43,CH1,PH,ABCDE1234,ATC1,M100,8.111,pH,-64.6,mV,21.3,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:09:51 2019,608.5250256061554,8.111,21.3,8.116, 0.05760,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:10:13,CH1,PH,ABCDE1234,ATC1,M100,8.111,pH,-64.6,mV,21.3,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:10:21 2019,640.0360922813416,8.112,21.2,8.116, 0.05990,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:10:43,CH1,PH,ABCDE1234,ATC1,M100,8.112,pH,-64.6,mV,21.2,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:10:51 2019,668.4960680007935,8.112,21.2,8.116, 0.06220,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:11:13,CH1,PH,ABCDE1234,ATC1,M100,8.112,pH,-64.6,mV,21.2,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:11:21 2019,700.0487589836121,8.112,21.2,8.116, 0.06451,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:11:43,CH1,PH,ABCDE1234,ATC1,M100,8.112,pH,-64.6,mV,21.2,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:11:51 2019,728.5273067951202,8.112,21.2,8.116, 0.06566,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:12:13,CH1,PH,ABCDE1234,ATC1,M100,8.112,pH,-64.6,mV,21.2,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:12:21 2019,760.0015976428986,8.112,21.2,8.116, 0.06796,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:12:43,CH1,PH,ABCDE1234,ATC1,M100,8.112,pH,-64.6,mV,21.2,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:12:51 2019,788.557131767273,8.112,21.2,8.116, 0.07027,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:13:13,CH1,PH,ABCDE1234,ATC1,M100,8.112,pH,-64.6,mV,21.2,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:13:21 2019,819.9488534927368,8.112,21.2,8.116, 0.07257,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:13:43,CH1,PH,ABCDE1234,ATC1,M100,8.112,pH,-64.6,mV,21.2,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:13:51 2019,848.6064453125,8.112,21.2,8.116, 0.07487,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:14:13,CH1,PH,ABCDE1234,ATC1,M100,8.112,pH,-64.6,mV,21.2,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:14:21 2019,879.9420959949493,8.112,21.2,8.116, 0.07603,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:14:43,CH1,PH,ABCDE1234,ATC1,M100,8.112,pH,-64.6,mV,21.2,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:14:51 2019,908.5751740932465,8.112,21.2,8.116, 0.07833,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:15:13,CH1,PH,ABCDE1234,ATC1,M100,8.112,pH,-64.6,mV,21.2,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:15:21 2019,939.970725774765,8.112,21.2,8.116, 0.08063,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:15:43,CH1,PH,ABCDE1234,ATC1,M100,8.112,pH,-64.6,mV,21.2,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:15:51 2019,968.6011641025543,8.112,21.2,8.116, 0.08294,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:16:13,CH1,PH,ABCDE1234,ATC1,M100,8.112,pH,-64.6,mV,21.2,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:16:21 2019,999.8966736793518,8.112,21.2,8.116, 0.08524,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:16:43,CH1,PH,ABCDE1234,ATC1,M100,8.112,pH,-64.6,mV,21.2,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:16:51 2019,1028.6397488117218,8.112,21.2,8.116, 0.08639,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:17:13,CH1,PH,ABCDE1234,ATC1,M100,8.112,pH,-64.6,mV,21.2,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:17:21 2019,1059.8677730560303,8.112,21.1,8.116, 0.08870,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:17:43,CH1,PH,ABCDE1234,ATC1,M100,8.112,pH,-64.6,mV,21.1,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:17:51 2019,1088.6275472640991,8.11,21.1,8.116, 0.09100,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:18:13,CH1,PH,ABCDE1234,ATC1,M100,8.110,pH,-64.5,mV,21.1,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:18:21 2019,1119.9171888828278,8.112,21.1,8.116, 0.09330,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:18:43,CH1,PH,ABCDE1234,ATC1,M100,8.112,pH,-64.6,mV,21.1,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:18:51 2019,1148.5749487876892,8.11,21.1,8.116, 0.09561,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:19:13,CH1,PH,ABCDE1234,ATC1,M100,8.110,pH,-64.5,mV,21.1,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:19:21 2019,1179.9347131252289,8.11,21.1,8.116, 0.09791,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:19:43,CH1,PH,ABCDE1234,ATC1,M100,8.110,pH,-64.5,mV,21.1,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:19:51 2019,1208.6262140274048,8.112,21.1,8.116, 0.09906,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:20:13,CH1,PH,ABCDE1234,ATC1,M100,8.112,pH,-64.6,mV,21.1,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:20:21 2019,1239.8951482772827,8.11,21.1,8.116, 0.10137,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:20:43,CH1,PH,ABCDE1234,ATC1,M100,8.110,pH,-64.5,mV,21.1,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:20:51 2019,1268.6249341964722,8.11,21.1,8.116, 0.10367,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:21:13,CH1,PH,ABCDE1234,ATC1,M100,8.110,pH,-64.5,mV,21.1,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:21:21 2019,1299.8846411705017,8.11,21.1,8.116, 0.10598,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:21:43,CH1,PH,ABCDE1234,ATC1,M100,8.110,pH,-64.5,mV,21.1,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:21:51 2019,1328.6247024536133,8.11,21.1,8.116, 0.10828,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:22:13,CH1,PH,ABCDE1234,ATC1,M100,8.110,pH,-64.5,mV,21.1,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:22:21 2019,1359.8846838474274,8.11,21.1,8.116, 0.10943,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:22:43,CH1,PH,ABCDE1234,ATC1,M100,8.110,pH,-64.5,mV,21.1,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:22:51 2019,1388.6532249450684,8.11,21.1,8.116, 0.11174,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:23:13,CH1,PH,ABCDE1234,ATC1,M100,8.110,pH,-64.5,mV,21.1,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:23:21 2019,1419.8715407848358,8.11,21.1,8.116, 0.11404,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:23:43,CH1,PH,ABCDE1234,ATC1,M100,8.110,pH,-64.5,mV,21.1,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:23:51 2019,1448.6825034618378,8.11,21.1,8.116, 0.11634,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:24:13,CH1,PH,ABCDE1234,ATC1,M100,8.110,pH,-64.5,mV,21.1,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:24:21 2019,1479.7814373970032,8.111,21.0,8.116, 0.11865,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:24:43,CH1,PH,ABCDE1234,ATC1,M100,8.111,pH,-64.5,mV,21.0,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:24:51 2019,1508.7343678474426,8.111,21.0,8.116, 0.11980,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:25:13,CH1,PH,ABCDE1234,ATC1,M100,8.111,pH,-64.5,mV,21.0,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:25:21 2019,1539.75692486763,8.111,21.0,8.116, 0.12210,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:25:43,CH1,PH,ABCDE1234,ATC1,M100,8.111,pH,-64.5,mV,21.0,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:25:51 2019,1568.74271941185,8.111,21.0,8.116, 0.12441,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:26:13,CH1,PH,ABCDE1234,ATC1,M100,8.111,pH,-64.5,mV,21.0,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:26:21 2019,1599.774584054947,8.111,21.0,8.116, 0.12671,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:26:43,CH1,PH,ABCDE1234,ATC1,M100,8.111,pH,-64.5,mV,21.0,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:26:51 2019,1628.771503686905,8.109,21.0,8.116, 0.12901,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:27:13,CH1,PH,ABCDE1234,ATC1,M100,8.109,pH,-64.4,mV,21.0,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:27:21 2019,1659.7248122692108,8.109,21.0,8.116, 0.13017,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:27:43,CH1,PH,ABCDE1234,ATC1,M100,8.109,pH,-64.4,mV,21.0,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:27:51 2019,1688.7908766269684,8.111,21.0,8.116, 0.13247,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:28:13,CH1,PH,ABCDE1234,ATC1,M100,8.111,pH,-64.5,mV,21.0,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:28:21 2019,1719.7006628513336,8.111,21.0,8.116, 0.13477,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:28:43,CH1,PH,ABCDE1234,ATC1,M100,8.111,pH,-64.5,mV,21.0,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:28:51 2019,1748.7860624790192,8.109,21.0,8.116, 0.13708,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'DN?\rE-3D01\r> E11224,2.10,10-17-2019 10:29:13,CH1,PH,ABCDE1234,ATC1,M100,8.109,pH,-64.4,mV,21.0,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,10-'"
20191017,Thu Oct 17 10:29:21 2019,1779.7256321907043,8.111,21.0,8.116, 0.13938,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:29:43,CH1,PH,ABCDE1234,ATC1,M100,8.111,pH,-64.5,mV,21.0,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:29:51 2019,1808.756000995636,8.111,21.0,8.116, 0.14053,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:30:13,CH1,PH,ABCDE1234,ATC1,M100,8.111,pH,-64.5,mV,21.0,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,10'"
20191017,Thu Oct 17 10:30:21 2019,1839.7586779594421,8.111,21.0,8.116, 0.14284,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:30:43,CH1,PH,ABCDE1234,ATC1,M100,8.111,pH,-64.5,mV,21.0,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:30:51 2019,1868.7586390972137,8.109,21.0,8.116, 0.14514,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:31:13,CH1,PH,ABCDE1234,ATC1,M100,8.109,pH,-64.4,mV,21.0,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
20191017,Thu Oct 17 10:31:21 2019,1899.7277686595917,8.111,20.9,8.116, 0.14744,0.25,0.10525,0.02642,0.03678,1.00113,450,P0.5,"b'*IDN?\rE-3D01\r> E11224,2.10,10-17-2019 10:31:43,CH1,PH,ABCDE1234,ATC1,M100,8.111,pH,-64.5,mV,20.9,C,97.6,%,CAL_107,10-17-2019  9:51:00,OFF,12345ABCD (Manual)\rE11224,2.10,1'"
