Date,Time_s,Temp_C,pH ,pH_mV,ch_2,Rate_mL_h,Volume_mL,Setpoint_pH,Mass_of_NaHCO3_g,Mass_of_Na2CO3_in_titrant_g,Mass_of_CaCl2_in_titrant_g,Mass_of_Seed_g,Mass_of_Solution_g,Key,Designation
14/05/2019,19320.00071,21.7,8.143,-61.6,5.5,0.594,3.47646,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19340.00541,21.7,8.143,-61.6,5.5,0.594,3.47992,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19360.00184,21.7,8.143,-61.6,5.5,0.594,3.48222,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19380.00194,21.7,8.143,-61.6,5.5,0.594,3.48567,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19399.99987,21.7,8.143,-61.6,5.5,0.594,3.48913,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19419.99894,21.7,8.143,-61.6,5.5,0.594,3.49259,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19440.00018,21.7,8.143,-61.6,5.5,0.594,3.49604,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19460.00227,21.7,8.143,-61.6,5.5,0.594,3.4995,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19480.00162,21.7,8.143,-61.6,5.5,0.594,3.50295,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19499.99979,21.7,8.143,-61.6,5.5,0.594,3.50641,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19520.00154,21.7,8.143,-61.6,5.5,0.594,3.50871,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19539.99898,21.8,8.142,-61.6,5.5,0.594,3.51217,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19560.0013,21.8,8.142,-61.6,5.5,0.594,3.51562,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19580.00013,21.8,8.142,-61.6,5.5,0.594,3.51908,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19600.00065,21.8,8.142,-61.6,5.5,0.594,3.52254,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19619.99908,21.8,8.142,-61.6,5.5,0.594,3.52599,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19640.00091,21.8,8.142,-61.6,5.5,0.594,3.52945,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19660.00035,21.8,8.142,-61.6,5.4,0.594,3.5329,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19679.99887,21.8,8.142,-61.6,5.5,0.594,3.53521,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19700.00071,21.8,8.142,-61.6,5.4,0.594,3.53866,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19720.00154,21.8,8.142,-61.6,5.4,0.594,3.54212,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19739.99933,21.8,8.142,-61.6,5.4,0.594,3.54557,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19759.99877,21.8,8.142,-61.6,5.4,0.594,3.54903,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19780.00168,21.8,8.142,-61.6,5.4,0.594,3.55249,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19800.00646,21.8,8.142,-61.6,5.4,0.594,3.55594,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19820.00298,21.8,8.142,-61.6,5.4,0.594,3.55824,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19840.00159,21.8,8.142,-61.6,5.4,0.594,3.5617,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19860.00217,21.8,8.142,-61.6,5.4,0.594,3.56516,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19880.00106,21.8,8.142,-61.6,5.4,0.594,3.56861,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19900.00014,21.8,8.142,-61.6,5.4,0.594,3.57207,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19920.00066,21.8,8.142,-61.6,5.4,0.594,3.57552,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19939.99989,21.8,8.142,-61.6,5.4,0.594,3.57898,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19960.00195,21.8,8.142,-61.6,5.4,0.594,3.58128,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,19980.0001,21.8,8.142,-61.6,5.4,0.594,3.58474,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20000.00255,21.8,8.142,-61.6,5.5,0.594,3.58819,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20020.00184,21.8,8.142,-61.6,5.5,0.594,3.59165,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20040.0031,21.8,8.142,-61.6,5.5,0.594,3.59511,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20060.00187,21.9,8.142,-61.6,5.5,0.594,3.59856,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20079.99993,21.9,8.142,-61.6,5.4,0.594,3.60202,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20100.00376,21.9,8.142,-61.6,5.5,0.594,3.60432,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20119.99943,21.9,8.142,-61.6,5.5,0.594,3.60778,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20140.00292,21.9,8.142,-61.6,5.5,0.594,3.61123,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20160.00143,21.9,8.142,-61.6,5.5,0.594,3.61469,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20180.0028,21.9,8.142,-61.6,5.5,0.594,3.61814,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20200.00245,21.9,8.142,-61.6,5.5,0.594,3.6216,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20220.00232,21.9,8.142,-61.6,5.5,0.594,3.62506,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20240.00346,21.9,8.142,-61.6,5.5,0.594,3.62851,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20260.0027,21.9,8.142,-61.6,5.5,0.594,3.63082,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20279.9987,21.9,8.142,-61.6,5.5,0.594,3.63427,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20300.00357,21.9,8.142,-61.6,5.5,0.594,3.63773,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20319.99892,21.9,8.142,-61.6,5.5,0.594,3.64118,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20340.00465,21.9,8.142,-61.6,5.5,0.594,3.64464,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20360.00087,21.9,8.142,-61.6,5.5,0.594,3.64809,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20380.0002,21.9,8.142,-61.6,5.5,0.594,3.65155,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20400.00382,21.9,8.142,-61.6,5.5,0.594,3.65385,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20420.00114,21.9,8.142,-61.6,5.5,0.594,3.65731,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20440.00054,21.9,8.142,-61.6,5.5,0.594,3.66076,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20460.00088,21.9,8.142,-61.6,5.5,0.594,3.66422,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20480.00109,21.9,8.142,-61.6,5.5,0.594,3.66768,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20500.00239,21.9,8.142,-61.6,5.5,0.594,3.67113,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20520.00124,21.9,8.142,-61.6,5.6,0.594,3.67459,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20540.0037,21.9,8.142,-61.6,5.5,0.594,3.67689,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20560.00367,21.9,8.142,-61.6,5.5,0.594,3.68035,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20580.00346,21.9,8.142,-61.6,5.5,0.594,3.6838,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20600.01469,21.9,8.142,-61.6,5.5,0.594,3.68726,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20620.00142,21.9,8.142,-61.6,5.5,0.594,3.69071,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20640.00983,21.9,8.142,-61.6,5.5,0.594,3.69417,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20660.00136,21.9,8.142,-61.6,5.5,0.594,3.69763,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20680.00297,22,8.141,-61.6,5.5,0.594,3.70108,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20700.00444,22,8.141,-61.6,5.5,0.594,3.70339,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20720.00154,22,8.141,-61.6,5.5,0.594,3.70684,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20740.00224,22,8.141,-61.6,5.5,0.594,3.7103,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20760.00085,22,8.141,-61.6,5.5,0.594,3.71375,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20780.00277,22,8.141,-61.6,5.5,0.594,3.71721,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20800.00122,22,8.141,-61.6,5.5,0.594,3.72066,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20820.00367,22,8.141,-61.6,5.5,0.594,3.72412,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20840.0024,22,8.141,-61.6,5.5,0.594,3.72758,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20860.00104,22,8.141,-61.6,5.5,0.594,3.72988,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20880.0023,22,8.141,-61.6,5.5,0.594,3.73333,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20900.00244,22,8.141,-61.6,5.5,0.594,3.73679,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20920.00136,22,8.141,-61.6,5.5,0.594,3.74025,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20940.0014,22,8.141,-61.6,5.5,0.594,3.7437,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20960.00218,22,8.141,-61.6,5.5,0.594,3.74716,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,20980.00251,22,8.141,-61.6,5.5,0.594,3.75061,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21000.00338,22,8.141,-61.6,5.5,0.594,3.75292,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21020.0016,22,8.141,-61.6,5.5,0.594,3.75637,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21040.00117,22,8.141,-61.6,5.5,0.594,3.75983,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21060.00029,22,8.141,-61.6,5.5,0.594,3.76328,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21080.00112,22,8.141,-61.6,5.4,0.594,3.76674,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21100.00176,22,8.141,-61.6,5.5,0.594,3.7702,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21120.00163,22,8.141,-61.6,5.4,0.594,3.77365,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21140.00249,22,8.141,-61.6,5.4,0.594,3.77596,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21160.00192,22,8.141,-61.6,5.4,0.594,3.77941,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21180.00313,22,8.141,-61.6,5.4,0.594,3.78287,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21200.00107,22,8.141,-61.6,5.4,0.594,3.78632,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21219.99853,22.1,8.141,-61.6,5.4,0.594,3.78978,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21240.00115,22.1,8.141,-61.6,5.4,0.594,3.79323,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21260.00108,22.1,8.141,-61.6,5.4,0.594,3.79669,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21280.00101,22.1,8.141,-61.6,5.4,0.594,3.79899,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21300.00474,22.1,8.141,-61.6,5.4,0.594,3.80245,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21320.00065,22.1,8.141,-61.6,5.4,0.594,3.80591,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21340.00093,22.1,8.141,-61.6,5.4,0.594,3.80936,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21360.00073,22.1,8.141,-61.6,5.4,0.594,3.81282,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21380.00261,22.1,8.141,-61.6,5.4,0.594,3.81627,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21400.00339,22.1,8.141,-61.6,5.4,0.594,3.81973,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21420.00002,22.1,8.141,-61.6,5.4,0.594,3.82318,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21440.00097,22.1,8.141,-61.6,5.3,0.594,3.82549,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21460.00165,22.1,8.141,-61.6,5.4,0.594,3.82894,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21480.00288,22.1,8.141,-61.6,5.3,0.594,3.8324,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21499.99973,22.1,8.141,-61.6,5.4,0.594,3.83585,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21520.00163,22.1,8.141,-61.6,5.4,0.594,3.83931,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21540.00296,22.1,8.141,-61.6,5.4,0.594,3.84277,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21559.99988,22.1,8.141,-61.6,5.4,0.594,3.84622,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21580.00212,22.1,8.141,-61.6,5.4,0.594,3.84853,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21600.00018,22.1,8.141,-61.6,5.4,0.594,3.85198,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21620.00144,22.1,8.141,-61.6,5.4,0.594,3.85544,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21640.00067,22.1,8.141,-61.6,5.4,0.594,3.85889,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21660,22.1,8.141,-61.6,5.5,0.594,3.86235,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21680.00028,22.1,8.143,-61.7,5.4,0.594,3.8658,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21700.00094,22.1,8.141,-61.6,5.4,0.594,3.86926,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21720.00132,22.1,8.141,-61.6,5.4,0.594,3.87156,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21740.00002,22.1,8.141,-61.6,5.4,0.594,3.87502,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21760.00214,22.1,8.141,-61.6,5.4,0.594,3.87848,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21780.00198,22.1,8.141,-61.6,5.5,0.594,3.88193,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21800.00241,22.1,8.141,-61.6,5.5,0.594,3.88539,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21820.00213,22.1,8.141,-61.6,5.5,0.594,3.88884,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21840.00467,22.1,8.143,-61.7,5.5,0.594,3.8923,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21860.00445,22.1,8.143,-61.7,5.5,0.594,3.89575,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21880.00136,22.1,8.141,-61.6,5.5,0.594,3.89806,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21900.00128,22.1,8.141,-61.6,5.5,0.594,3.90151,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21920.00217,22.1,8.141,-61.6,5.5,0.594,3.90497,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21940.00165,22.1,8.141,-61.6,5.5,0.594,3.90843,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21960.0022,22.2,8.141,-61.6,5.5,0.594,3.91188,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,21980.00222,22.2,8.141,-61.6,5.5,0.594,3.91534,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22000.00462,22.2,8.141,-61.6,5.5,0.594,3.91879,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22019.99884,22.2,8.141,-61.6,5.5,0.594,3.92225,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22039.99999,22.2,8.142,-61.7,5.5,0.594,3.92455,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22060.00121,22.2,8.142,-61.7,5.5,0.594,3.92801,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22080.00006,22.2,8.141,-61.6,5.5,0.594,3.93146,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22100.00256,22.2,8.142,-61.7,5.5,0.594,3.93492,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22120.00137,22.2,8.142,-61.7,5.5,0.594,3.93837,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22139.99887,22.2,8.141,-61.6,5.5,0.594,3.94183,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22159.99894,22.2,8.141,-61.6,5.6,0.594,3.94529,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22180.00063,22.2,8.142,-61.7,5.5,0.594,3.94759,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22200.00353,22.2,8.142,-61.7,5.5,0.594,3.95105,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22219.99964,22.2,8.141,-61.6,5.5,0.594,3.9545,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22240.00187,22.2,8.142,-61.7,5.5,0.594,3.95796,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22260.00134,22.2,8.142,-61.7,5.5,0.594,3.96141,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22280.00353,22.2,8.141,-61.6,5.5,0.594,3.96487,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22299.99919,22.2,8.142,-61.7,5.5,0.594,3.96832,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22320.00189,22.2,8.141,-61.6,5.5,0.594,3.97063,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22339.99872,22.2,8.142,-61.7,5.5,0.594,3.97408,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22360.00071,22.2,8.142,-61.7,5.5,0.594,3.97754,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22379.99874,22.2,8.142,-61.7,5.5,0.594,3.981,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22399.99975,22.2,8.142,-61.7,5.5,0.594,3.98445,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22419.99997,22.2,8.142,-61.7,5.5,0.594,3.98791,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22439.99709,22.2,8.142,-61.7,5.5,0.594,3.99136,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22460.00014,22.2,8.142,-61.7,5.5,0.594,3.99367,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22479.99874,22.2,8.142,-61.7,5.5,0.594,3.99712,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22499.99744,22.2,8.142,-61.7,5.5,0.594,4.00058,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22520.00049,22.2,8.142,-61.7,5.5,0.594,4.00403,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22539.99966,22.2,8.142,-61.7,5.5,0.594,4.00749,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22560.00305,22.2,8.142,-61.7,5.5,0.594,4.01094,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22580.00175,22.2,8.142,-61.7,5.5,0.594,4.0144,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22599.99865,22.2,8.142,-61.7,5.5,0.594,4.01786,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22620.00066,22.2,8.142,-61.7,5.5,0.594,4.02016,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22639.99882,22.2,8.142,-61.7,5.5,0.594,4.02362,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22659.99933,22.2,8.142,-61.7,5.5,0.594,4.02707,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22679.9997,22.2,8.142,-61.7,5.5,0.594,4.03053,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22700.00054,22.3,8.142,-61.7,5.5,0.594,4.03398,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22720.00078,22.3,8.142,-61.7,5.5,0.594,4.03744,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22740.003,22.3,8.142,-61.7,5.5,0.594,4.04089,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22759.99807,22.3,8.142,-61.7,5.5,0.594,4.0432,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22779.99958,22.3,8.142,-61.7,5.5,0.594,4.04665,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22800.0006,22.3,8.142,-61.7,5.5,0.594,4.05011,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22820.00386,22.3,8.142,-61.7,5.5,0.594,4.05357,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22839.99988,22.3,8.142,-61.7,5.5,0.594,4.05702,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22859.9982,22.3,8.142,-61.7,5.5,0.594,4.06048,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22879.99823,22.3,8.142,-61.7,5.5,0.594,4.06393,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22900.00046,22.3,8.142,-61.7,5.4,0.594,4.06624,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22920.00128,22.3,8.142,-61.7,5.5,0.594,4.06969,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22940.00057,22.3,8.142,-61.7,5.5,0.594,4.07315,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22959.9985,22.3,8.142,-61.7,5.5,0.594,4.0766,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22980.00042,22.3,8.142,-61.7,5.5,0.594,4.08006,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,22999.99963,22.3,8.142,-61.7,5.5,0.594,4.08352,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,23019.99862,22.3,8.142,-61.7,5.5,0.594,4.08697,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,23039.99823,22.3,8.142,-61.7,5.4,0.594,4.09043,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,23060.0002,22.3,8.142,-61.7,5.5,0.594,4.09273,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,23080.00119,22.3,8.142,-61.7,5.4,0.594,4.09619,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,23099.99869,22.3,8.142,-61.7,5.4,0.594,4.09964,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,23120.00051,22.3,8.142,-61.7,5.4,0.594,4.1031,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,23139.99855,22.3,8.142,-61.7,5.4,0.594,4.10655,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,23160.00056,22.3,8.142,-61.7,5.4,0.594,4.11001,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,23179.99792,22.3,8.142,-61.7,5.4,0.594,4.11346,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,23200.00018,22.3,8.142,-61.7,5.4,0.594,4.11692,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,23219.99967,22.3,8.142,-61.7,5.4,0.594,4.11922,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,23239.99828,22.3,8.144,-61.8,5.4,0.594,4.12268,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,23260,22.3,8.144,-61.8,5.4,0.594,4.12614,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,23279.99991,22.3,8.144,-61.8,5.4,0.594,4.12959,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,23299.99781,22.3,8.144,-61.8,5.4,0.594,4.13305,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,23319.99744,22.3,8.144,-61.8,5.4,0.594,4.1365,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,23339.99958,22.3,8.144,-61.8,5.4,0.594,4.13996,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,23359.99883,22.3,8.144,-61.8,5.4,0.594,4.14226,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
14/05/2019,23380.00025,22.3,8.142,-61.7,5.4,0.594,4.14572,8.143,0.11614,0.05303,0.07358,1,450,20190514,O
