Date,Time_s,Temp_C,pH ,pH_mV,ch_2,Rate_mL_h,Volume_mL,Setpoint_pH,Mass_of_NaHCO3_g,Mass_of_Na2CO3_in_titrant_g,Mass_of_CaCl2_in_titrant_g,Mass_of_Seed_g,Mass_of_Solution_g,Key,Designation
03/05/2019,1380.002606,21.4,7.752,-40.5,41.5,1.55,0.31217,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,1399.998322,21.4,7.752,-40.5,41.5,1.55,0.32023,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,1419.998548,21.4,7.752,-40.5,41.5,1.55,0.32829,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,1440.000235,21.4,7.752,-40.5,41.5,1.55,0.33751,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,1460.000769,21.4,7.752,-40.5,41.6,1.55,0.34557,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,1479.998056,21.4,7.753,-40.6,41.5,1.55,0.35479,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,1500.000105,21.4,7.753,-40.6,41.6,1.55,0.364,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,1519.998354,21.4,7.753,-40.6,41.5,1.55,0.37207,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,1539.998019,21.4,7.753,-40.6,41.6,1.55,0.38128,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,1560.00143,21.4,7.753,-40.6,41.6,0.5,0.3905,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,1579.996107,21.4,7.753,-40.6,41.6,0.5,0.3928,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,1599.997366,21.3,7.754,-40.6,41.6,0.5,0.3951,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,1619.993956,21.3,7.754,-40.6,41.6,0.5,0.39856,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,1639.997769,21.3,7.754,-40.6,41.6,0.5,0.40086,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,1659.99507,21.3,7.754,-40.6,41.6,0.5,0.40432,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,1679.998473,21.3,7.754,-40.6,41.6,0.5,0.40662,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,1699.995746,21.3,7.754,-40.6,41.6,0.5,0.40893,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,1719.994888,21.3,7.754,-40.6,41.6,0.5,0.41238,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,1739.997899,21.3,7.754,-40.6,41.6,0.5,0.41469,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,1760.004855,21.3,7.754,-40.6,41.6,0.5,0.41814,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,1779.996789,21.3,7.754,-40.6,41.6,0.5,0.42045,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,1800.001376,21.3,7.754,-40.6,41.7,0.5,0.42275,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,1819.997228,21.3,7.754,-40.6,41.7,0.5,0.42621,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,1839.997322,21.3,7.754,-40.6,41.7,0.5,0.42851,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,1859.999024,21.3,7.754,-40.6,41.7,0.5,0.43197,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,1879.997607,21.3,7.754,-40.6,41.7,0.5,0.43427,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,1899.996239,21.3,7.754,-40.6,41.7,0.5,0.43773,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,1919.998755,21.3,7.754,-40.6,41.7,0.5,0.44003,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,1939.995809,21.3,7.754,-40.6,41.7,0.5,0.44233,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,1959.999816,21.3,7.754,-40.6,41.7,0.5,0.44579,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,1979.994354,21.3,7.754,-40.6,41.7,0.5,0.44809,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,1999.997056,21.3,7.754,-40.6,41.7,0.5,0.45155,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2019.995989,21.3,7.754,-40.6,41.8,0.5,0.45385,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2039.998079,21.3,7.754,-40.6,41.7,0.5,0.45731,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2059.996824,21.3,7.754,-40.6,41.8,0.5,0.45961,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2079.995922,21.3,7.754,-40.6,41.8,0.5,0.46192,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2099.99791,21.3,7.754,-40.6,41.8,0.5,0.46537,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2119.996285,21.3,7.754,-40.6,41.7,0.5,0.46767,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2139.99792,21.3,7.754,-40.6,41.8,0.5,0.47113,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2159.996559,21.3,7.754,-40.6,41.8,0.5,0.47343,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2179.997714,21.3,7.752,-40.5,41.8,0.5,0.47574,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2199.996122,21.3,7.752,-40.5,41.8,0.5,0.47919,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2219.995642,21.3,7.754,-40.6,41.8,0.5,0.4815,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2239.99755,21.2,7.754,-40.6,41.8,0.5,0.48495,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2259.998471,21.2,7.754,-40.6,41.8,0.5,0.48726,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2279.99913,21.2,7.754,-40.6,41.8,0.5,0.49071,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2299.996614,21.2,7.752,-40.5,41.8,0.5,0.49302,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2319.996781,21.2,7.754,-40.6,41.8,0.5,0.49532,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2339.998652,21.2,7.754,-40.6,41.8,0.5,0.49878,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2359.996932,21.2,7.754,-40.6,41.8,0.5,0.50108,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2379.99589,21.2,7.754,-40.6,41.8,0.5,0.50454,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2399.998654,21.2,7.754,-40.6,41.8,0.5,0.50684,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2419.995076,21.2,7.754,-40.6,41.8,0.5,0.50914,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2439.994942,21.2,7.754,-40.6,41.8,0.5,0.5126,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2459.997459,21.2,7.754,-40.6,41.8,0.5,0.5149,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2479.99615,21.2,7.752,-40.5,41.8,0.5,0.51836,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2499.996583,21.2,7.754,-40.6,41.8,0.5,0.52066,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2519.995426,21.2,7.754,-40.6,41.8,0.5,0.52412,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2539.99623,21.2,7.754,-40.6,41.8,0.5,0.52642,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2559.998287,21.2,7.754,-40.6,41.8,0.5,0.52873,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2579.995127,21.2,7.754,-40.6,41.8,0.5,0.53218,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2599.997384,21.2,7.754,-40.6,41.8,0.5,0.53449,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2619.996227,21.2,7.754,-40.6,41.8,0.5,0.53794,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2639.996288,21.2,7.754,-40.6,41.8,0.5,0.54025,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2659.997246,21.2,7.754,-40.6,41.8,0.5,0.5437,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2679.993799,21.2,7.754,-40.6,41.8,0.5,0.546,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2699.997301,21.2,7.754,-40.6,41.8,0.5,0.54831,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2720.00203,21.2,7.752,-40.5,41.9,0.5,0.55176,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2739.997366,21.2,7.752,-40.5,41.9,0.5,0.55407,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2759.997914,21.2,7.754,-40.6,41.8,0.5,0.55752,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2779.999328,21.2,7.754,-40.6,41.8,0.5,0.55983,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2799.998084,21.2,7.752,-40.5,41.9,0.5,0.56213,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2819.996015,21.2,7.754,-40.6,41.8,0.5,0.56559,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2839.99675,21.2,7.754,-40.6,41.8,0.5,0.56789,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2859.997484,21.2,7.752,-40.5,41.9,0.5,0.57135,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2879.995244,21.2,7.752,-40.5,41.9,0.5,0.57365,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2899.997495,21.2,7.752,-40.5,41.9,0.5,0.57595,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2919.995908,21.2,7.752,-40.5,41.9,0.5,0.57941,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2939.996634,21.2,7.752,-40.5,41.9,0.5,0.58171,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2959.994975,21.2,7.752,-40.5,41.9,0.5,0.58517,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2979.99761,21.2,7.752,-40.5,41.9,0.5,0.58747,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,2999.997424,21.2,7.752,-40.5,41.9,0.5,0.59093,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3019.996392,21.2,7.752,-40.5,41.9,0.5,0.59323,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3039.998084,21.2,7.752,-40.5,41.9,0.5,0.59669,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3059.996033,21.2,7.752,-40.5,41.9,0.5,0.59899,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3079.999179,21.2,7.752,-40.5,41.9,0.5,0.6013,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3099.995285,21.2,7.752,-40.5,41.9,0.5,0.60475,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3119.998341,21.2,7.752,-40.5,41.9,0.5,0.60706,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3139.995154,21.2,7.752,-40.5,41.9,0.5,0.61051,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3159.996474,21.2,7.752,-40.5,42,0.5,0.61282,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3179.994956,21.2,7.752,-40.5,41.9,0.5,0.61512,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3199.998204,21.2,7.752,-40.5,42,0.5,0.61857,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3219.996626,21.2,7.752,-40.5,42,0.5,0.62088,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3239.998751,21.2,7.75,-40.4,42,0.5,0.62433,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3259.996164,21.2,7.75,-40.4,42,0.509,0.62664,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3279.998714,21.2,7.752,-40.5,41.9,0.518,0.62894,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3299.998269,21.2,7.752,-40.5,41.9,0.518,0.63125,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3320.000155,21.2,7.75,-40.4,42,0.518,0.63355,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3339.994935,21.1,7.751,-40.4,42,0.527,0.63701,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3359.999003,21.1,7.751,-40.4,42,0.527,0.63931,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3379.99596,21.1,7.751,-40.4,42,0.527,0.64161,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3399.997763,21.1,7.752,-40.5,42,0.527,0.64507,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3419.995855,21.1,7.751,-40.4,42,0.527,0.64852,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3439.996775,21.1,7.751,-40.4,42,0.527,0.65083,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3459.997175,21.1,7.751,-40.4,42,0.527,0.65428,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3480.000618,21.1,7.751,-40.4,42,0.527,0.65659,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3499.996918,21.1,7.751,-40.4,42,0.527,0.66004,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3519.994942,21.1,7.751,-40.4,42,0.527,0.66235,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3539.996626,21.1,7.751,-40.4,42,0.527,0.6658,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3559.997141,21.1,7.751,-40.4,42,0.527,0.66926,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3579.997134,21.1,7.751,-40.4,42,0.527,0.67156,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3599.99638,21.1,7.751,-40.4,42,0.527,0.67502,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3619.996115,21.1,7.751,-40.4,42,0.527,0.67732,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3639.995139,21.1,7.751,-40.4,42,0.527,0.68078,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3659.996727,21.1,7.751,-40.4,42,0.527,0.68308,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3679.99595,21.1,7.751,-40.4,42,0.527,0.68654,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3699.996847,21.1,7.751,-40.4,42,0.527,0.68884,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3719.996921,21.1,7.751,-40.4,42,0.527,0.6923,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3739.998394,21.1,7.751,-40.4,42,0.527,0.69575,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3759.996828,21.1,7.751,-40.4,42,0.527,0.69806,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3779.997109,21.1,7.751,-40.4,42,0.527,0.70151,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3799.996858,21.1,7.751,-40.4,42,0.527,0.70382,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3819.996435,21.1,7.751,-40.4,42,0.527,0.70727,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3839.999759,21.1,7.751,-40.4,42,0.527,0.70958,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3860.001272,21.1,7.751,-40.4,42,0.527,0.71303,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3879.999557,21.1,7.751,-40.4,42,0.527,0.71534,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3899.997087,21.1,7.751,-40.4,42,0.527,0.71879,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3919.997776,21.1,7.751,-40.4,42,0.527,0.72225,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3939.996949,21.1,7.751,-40.4,42,0.527,0.72455,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3960.183187,21.1,7.751,-40.4,42,0.527,0.72801,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3979.99795,21.1,7.751,-40.4,42,0.527,0.73031,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,3999.997398,21.1,7.751,-40.4,42,0.527,0.73377,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,4019.998458,21.1,7.751,-40.4,42,0.527,0.73607,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,4039.999779,21.1,7.751,-40.4,42,0.527,0.73953,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,4059.997744,21.1,7.751,-40.4,42,0.527,0.74298,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,4079.999299,21.1,7.751,-40.4,42,0.527,0.74528,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,4099.999311,21.1,7.751,-40.4,42,0.527,0.74874,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,4119.998235,21.1,7.751,-40.4,42,0.527,0.75104,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
03/05/2019,4139.998362,21.1,7.751,-40.4,42.1,0.527,0.7545,7.753,0.09907,0.05296,0.07344,1.00202,450,20190503,O
